218493, n QJ9873..AK863.AK ,s KT.J975.Q972.QJ6 ,980,6,0,5,2,17,2,4,4,3,9,4♠,6♠,Pass,no,no,no,980,0
218494, n AJ852.J8.AQ2.KJ2 ,s 7.AKQ432.T9854.8 ,980,5,2,3,3,16,1,6,5,1,9,4♥,6♥,Pass,no,no,no,980,0
218495, n AJT94.2.Q32.KQT3 ,s K3.73.JT75.AJ972 ,-100,5,1,3,4,12,2,2,4,5,9,2♣,Pass,no,no,no,no,130,6
218496, n AKQ532.AT5.KT.73 ,s 98.Q6.Q97.AQ6542 ,460,6,3,2,2,16,2,2,3,6,10,3N,Pass,no,no,no,no,460,0
218497, n AQ863.3.A3.K8532 ,s 52.AQT74.KJ985.T ,140,5,1,2,5,13,2,5,5,1,10,3♦,Pass,no,no,no,no,130,0
218498, n A9652.A7.J73.KQ9 ,s J3.Q643.AQ9.T865 ,400,5,2,3,3,14,2,4,3,4,9,2♠,Pass,no,no,no,no,140,-6
218499, n AKT43.72.KQ3.AJ4 ,s 86.AT9643.942.KQ ,420,5,2,3,3,17,2,6,3,2,9,4♥,Pass,no,no,no,no,420,0
218500, n AJ874.K42.K4.J97 ,s QT.QJT75.82.A643 ,100,5,3,2,3,12,2,5,2,4,9,2♥,Pass,no,no,no,no,110,0
218501, n Q98543.AKQ9..A32 ,s KT.JT5.AQ987.985 ,460,6,4,0,3,15,2,3,5,3,10,4♠,Pass,no,no,no,no,450,0
218502, n AKT43.732.A5.AT7 ,s J8.AKQJT54.6.432 ,980,5,3,2,3,15,2,7,1,3,11,4♥,6♥,Pass,no,no,no,980,0
218503, n KJT65.T3.A853.A9 ,s 32.A942.QJ2.QJT4 ,400,5,2,4,2,12,2,4,3,4,10,3N,Pass,no,no,no,no,400,0
218504, n KJ642.AK3.983.K7 ,s 53.QT62.62.AQT52 ,420,5,3,3,2,14,2,4,2,5,8,4♥,Pass,no,no,no,no,420,0
218505, n KQ532.QJ3.A8543. ,s .A765.KQ97.JT974 ,400,5,3,5,0,12,0,4,4,5,10,2♥,5♦,Pass,no,no,no,400,0
218506, n AQT75.AQ532.J.76 ,s 64.98.AT2.KQJT83 ,130,5,5,1,2,13,2,2,3,6,10,Pass,no,no,no,no,no,120,0
218507, n AJ984.AK98.J8.42 ,s T5.T5.AT65.KJ987 ,400,5,4,2,2,13,2,2,4,5,8,3N,Pass,no,no,no,no,400,0
218508, n AQJ532.T3.A5.K82 ,s T8.QJ754.K874.Q5 ,140,6,2,2,3,14,2,5,4,2,8,2♠,Pass,no,no,no,no,140,0
218509, n AKJ87.J.QT53.J65 ,s T3.AKT52.J984.T2 ,110,5,1,4,3,12,2,5,4,2,8,3♦,Pass,no,no,no,no,110,0
218510, n AKJ32.872.A76.96 ,s 5.AKT9643.T83.Q2 ,450,5,3,3,2,12,1,7,3,2,9,4♥,Pass,no,no,no,no,450,0
218511, n AKQ5432.K7.Q.872 ,s T7.AJ.JT9763.KT9 ,430,7,2,1,3,14,2,2,6,3,9,4♠,Pass,no,no,no,no,420,0
218512, n QJ9762.9.AKQT2.5 ,s KT.KQ632.65.KT32 ,420,6,1,5,1,12,2,5,2,4,11,4♠,Pass,no,no,no,no,420,0
218513, n A97632.K32.AKJ.5 ,s JT.8765.QT9.AK86 ,420,6,3,3,1,15,2,4,3,4,10,4♠,Pass,no,no,no,no,420,0
218514, n AJ972.QJ8.AJ3.74 ,s 53.A653.KQ8.J652 ,110,5,3,3,2,13,2,4,3,4,10,2♠,Pass,no,no,no,no,110,0
218515, n KQJT2.QT32.AT.83 ,s 93.A97.K9832.Q97 ,-100,5,4,2,2,12,2,3,5,3,9,2♥,Pass,no,no,no,no,110,5
218516, n KQT82.84.AKJ3.AJ ,s J6.AQJ96.T72.963 ,980,5,2,4,2,18,2,5,3,3,8,3N,6♠,Pass,no,no,no,980,0
218517, n AT864.2.KJ832.AK ,s 72.KJ87.A964.532 ,400,5,1,5,2,15,2,4,4,3,8,3N,Pass,no,no,no,no,400,0
218518, n AQT63.Q5.K943.K4 ,s 52.6.J86.AQJ9632 ,100,5,2,4,2,14,2,1,3,7,8,3♣,Pass,no,no,no,no,130,1
218519, n KJT32.A3.T.AT542 ,s A.T964.QJ432.KJ3 ,420,5,2,1,5,12,1,4,5,3,11,4♠,Pass,no,no,no,no,420,0
218520, n AKJT7.94.AQT.KT2 ,s Q5.QT6.K852.J974 ,430,5,2,3,3,17,2,3,4,4,8,3N,Pass,no,no,no,no,430,0
218521, n AQJ876.A4.52.Q64 ,s .KQT9873.QT3.A73 ,430,6,2,2,3,13,0,7,3,3,11,3N,Pass,no,no,no,no,430,0
218522, n AQJ42.QT732..AK9 ,s 76.K98.A76.QJ432 ,450,5,5,0,3,16,2,3,3,5,10,4♥,Pass,no,no,no,no,450,0
218523, n AKQJ8.T74.K65.J2 ,s T9.AQ95.Q83.Q876 ,430,5,3,3,2,14,2,4,3,4,10,4♠,Pass,no,no,no,no,420,0
218524, n Q9874.AQ.K932.J7 ,s A.98532.76.KQ962 ,-90,5,2,4,2,12,1,5,2,5,9,Pass,no,no,no,no,no,-50,1
218525, n KQ983.QJ3.K8.J95 ,s 4.T8642.AT9.A873 ,110,5,3,2,3,12,1,5,3,4,8,2♥,Pass,no,no,no,no,110,0
218526, n QT754.A86.AK54.T ,s K6.QJT953.Q862.3 ,450,5,3,4,1,13,2,6,4,1,8,4♥,Pass,no,no,no,no,450,0
218527, n KQT85.KQ74.Q.AJ8 ,s 9.T965.AJT96.K43 ,450,5,4,1,3,17,1,4,5,3,8,4♥,Pass,no,no,no,no,450,0
218528, n AKT652.QJ53.A.32 ,s .AKT2.J8642.K874 ,450,6,4,1,2,14,0,4,5,4,11,4♥,Pass,no,no,no,no,450,0
218529, n AJ643.94.AJ5.A86 ,s 8.AKT3.QT942.QT2 ,430,5,2,3,3,14,1,4,5,3,11,3N,Pass,no,no,no,no,430,0
218530, n AQJT3.K76.T.AQ84 ,s 54.A4.A9875432.9 ,990,5,3,1,4,16,2,2,8,1,8,4♣,6N,Pass,no,no,no,990,0
218531, n AQT876.A.T3.AKT4 ,s K4.QJ6532.Q5.963 ,140,6,1,2,4,17,2,6,2,3,8,2♠,Pass,no,no,no,no,140,0
218532, n QJ743.KJ9.A2.Q52 ,s 2.AQ82.KT987.863 ,140,5,3,2,3,13,1,4,5,3,9,2♥,Pass,no,no,no,no,140,0
218533, n AKJT32.K.7652.J3 ,s 4.9843.KQJ4.Q864 ,-420,6,1,4,2,12,1,4,4,4,8,2♠,Pass,no,no,no,no,-100,8
218534, n AKT63.A876.Q4.83 ,s Q7.T93.A965.AJT6 ,400,5,4,2,2,13,2,3,4,4,11,3N,Pass,no,no,no,no,400,0
218535, n AKQ52.T865.QJ8.J ,s JT.KJ4.K3.K87532 ,140,5,4,3,1,13,2,3,2,6,11,2♠,Pass,no,no,no,no,140,0
218536, n KQT753.K32.94.A2 ,s A.Q8754.T652.KT7 ,110,6,3,2,2,12,1,5,4,3,9,2♥,Pass,no,no,no,no,110,0
218537, n AK874.A8.AK98.Q4 ,s Q5.Q542.QJ7.J632 ,400,5,2,4,2,20,2,4,3,4,8,3N,Pass,no,no,no,no,400,0
218538, n AK932.K9.K96.KT5 ,s T6.52.AJT8.AJ962 ,920,5,2,3,3,16,2,2,4,5,10,4♣,6♣,Pass,no,no,no,920,0
218539, n AKJ83.Q964.865.Q ,s T7.75.AQ942.KJ97 ,140,5,4,3,1,12,2,2,5,4,10,2♠,Pass,no,no,no,no,140,0
218540, n AQ754.AKQ.T963.6 ,s 9.T8654.AK2.Q543 ,420,5,3,4,1,15,1,5,3,4,9,4♥,Pass,no,no,no,no,420,0
218541, n AQJ852.QJ6.94.Q7 ,s 4.K9.KQJ63.98642 ,80,6,3,2,2,12,1,2,5,5,9,Pass,no,no,no,no,no,-50,-4
218542, n AKQ873.K9.AJ87.5 ,s 9.QJT5.KQ63.T963 ,420,6,2,4,1,17,1,4,4,4,8,4♠,Pass,no,no,no,no,420,0
218543, n AKT753.9.AK9.K85 ,s Q8.QT32.J64.QJ62 ,450,6,1,3,3,17,2,4,3,4,8,4♠,Pass,no,no,no,no,450,0
218544, n AQJ943.K.KQ96.A9 ,s T.A9873.743.KQ74 ,430,6,1,4,2,19,1,5,3,4,9,4♠,Pass,no,no,no,no,420,0
218545, n KT532.A98.A7.J53 ,s 4.K542.KQ9432.T2 ,90,5,3,2,3,12,1,4,6,2,8,Pass,no,no,no,no,no,90,0
218546, n AQT54.AJT83.QJ7. ,s 9.9.AT65.KQT9632 ,400,5,5,3,0,14,1,1,4,7,9,3N,Pass,no,no,no,no,400,0
218547, n KQT93.K765.Q82.A ,s 6.AJT4.AJT93.873 ,420,5,4,3,1,14,1,4,5,3,10,4♥,Pass,no,no,no,no,420,0
218548, n AQT84.J4.K72.Q93 ,s 3.AKT95.J543.KT7 ,430,5,2,3,3,12,1,5,4,3,11,3N,Pass,no,no,no,no,430,0
218549, n AQJT8.Q.QJ72.K63 ,s 76.AJ6.T43.A9742 ,100,5,1,4,3,15,2,3,3,5,9,Pass,no,no,no,no,no,90,0
218550, n AQ854.AQJ65.KQT. ,s J.94.A97542.A764 ,1440,5,5,3,0,18,1,2,6,4,9,4♥,7♦,Pass,no,no,no,1440,0
218551, n AQT42.A9.A965.A7 ,s 8.K763.KT3.QJT98 ,420,5,2,4,2,18,1,4,3,5,9,4♠,Pass,no,no,no,no,420,0
218552, n J9742.K964.QJ.AJ ,s Q6.AQ85.K94.8432 ,140,5,4,2,2,12,2,4,3,4,11,3♥,Pass,no,no,no,no,140,0
218553, n AKQT72.84.QJ943. ,s J8.AKQ965.6.JT94 ,980,6,2,5,0,12,2,6,1,4,11,3N,6♠,Pass,no,no,no,980,0
218554, n KJ943.J53.AQ8.Q6 ,s 8.AQ742.9752.KT5 ,100,5,3,3,2,13,1,5,4,3,9,Pass,no,no,no,no,no,90,0
218555, n AQJ72.72.AK9.876 ,s 94.AKQT6.J876.T9 ,140,5,2,3,3,14,2,5,4,2,10,2♥,Pass,no,no,no,no,140,0
218556, n AK8753.752.T9.AQ ,s 2.KT8.Q72.KJ9852 ,120,6,3,2,2,13,1,3,3,6,9,Pass,no,no,no,no,no,120,0
218557, n KQ862.T43.AK73.K ,s T5.KQ.J9542.Q643 ,110,5,3,4,1,15,2,2,5,4,8,2♠,Pass,no,no,no,no,110,0
218558, n KQT43.KQ.A9.K832 ,s 6.AJ653.J532.Q76 ,140,5,2,2,4,17,1,5,4,3,8,2♥,Pass,no,no,no,no,140,0
218559, n AQ9654.96.AT.KQ3 ,s J8.AKQ7.9743.JT8 ,420,6,2,2,3,15,2,4,4,3,11,4♠,Pass,no,no,no,no,420,0
218560, n K9765.7.J96.AKQ9 ,s Q3.Q6532.K7.J653 ,-100,5,1,3,4,13,2,5,2,4,8,2♣,Pass,no,no,no,no,90,5
218561, n A7654.J854.AKT2. ,s KT.K63.QJ973.943 ,920,5,4,4,0,12,2,3,5,3,9,3♥,6♦,Pass,no,no,no,920,0
218562, n AKQJT94.J8.3.KQ7 ,s 32.AT53.KJ76.T53 ,300,7,2,1,3,16,2,4,4,3,8,4♠,Pass,no,no,no,no,420,3
218563, n KQJT4.K7..KJ9842 ,s 5.A8654.AJT94.T5 ,400,5,2,0,6,13,1,5,5,2,9,2♥,Pass,no,no,no,no,140,-6
218564, n AQJ43.JT43.AQ.Q8 ,s .Q982.K86.AJ7654 ,420,5,4,2,2,16,0,4,3,6,10,4♥,Pass,no,no,no,no,420,0
218565, n AKT943.KQJT9..42 ,s J2.63.AKQJ954.75 ,420,6,5,0,2,13,2,2,7,2,11,4♠,Pass,no,no,no,no,420,0
218566, n K7542.J64.KQ2.QJ ,s A9.987.T73.AK953 ,-100,5,3,3,2,12,2,3,3,5,11,Pass,no,no,no,no,no,90,5
218567, n KJ742.A84.Q7.K96 ,s 98.QT752.A853.A8 ,100,5,3,2,3,13,2,5,4,2,10,2♠,Pass,no,no,no,no,110,0
218568, n KJT982.KJ95.Q.QT ,s 5.8.AJT8765.KJ75 ,110,6,4,1,2,12,1,1,7,4,9,2♦,Pass,no,no,no,no,110,0
218569, n QJ764.6.AKQ97.T3 ,s 8.KT5.T42.AQ8652 ,100,5,1,5,2,12,1,3,3,6,9,Pass,no,no,no,no,no,90,0
218570, n KQJ72.T86.AQ.KQ7 ,s A8.K4.T986543.J8 ,460,5,3,2,3,17,2,2,7,2,8,3N,Pass,no,no,no,no,460,0
218571, n A87652.Q.AK.KQJ2 ,s Q3.K.9652.AT9873 ,420,6,1,2,4,19,2,1,4,6,9,4♠,Pass,no,no,no,no,420,0
218572, n KQ9874.A.A.J7653 ,s J5.KJ632.K642.84 ,120,6,1,1,5,14,2,5,4,2,8,Pass,no,no,no,no,no,120,0
218573, n AKJ982.6.Q5.K952 ,s 7.K54.AJT73.QJ73 ,140,6,1,2,4,13,1,3,5,4,11,2♣,Pass,no,no,no,no,130,0
218574, n AKQJT.T4.Q95.A92 ,s 94.KJ753.AJ.JT76 ,430,5,2,3,3,16,2,5,2,4,10,3N,Pass,no,no,no,no,400,-1
218575, n AQJ53.J4.9.AT876 ,s T.T963.AK4.KJ953 ,400,5,2,1,5,12,1,4,3,5,11,3N,Pass,no,no,no,no,400,0
218576, n AQ754.A7532.A5.9 ,s J2.Q.J973.AK8654 ,140,5,5,2,1,14,2,1,4,6,11,2♠,Pass,no,no,no,no,140,0
218577, n KJ7532.K.K97.AQ8 ,s AT.J86.QJT863.63 ,450,6,1,3,3,16,2,3,6,2,8,4♠,Pass,no,no,no,no,450,0
218578, n AQJ63.A92.T75.Q3 ,s 82.KT86.KJ.KJT42 ,110,5,3,3,2,13,2,4,2,5,11,2♥,Pass,no,no,no,no,110,0
218579, n AKQ873.86.K5.T62 ,s 65.A973.8632.A83 ,400,6,2,2,3,12,2,4,4,3,8,3N,Pass,no,no,no,no,400,0
218580, n K9632.AQT.KQ.T84 ,s 8.J9.T32.AKQ9752 ,460,5,3,2,3,14,1,2,3,7,10,3N,Pass,no,no,no,no,460,0
218581, n AQJ542.A4.76.AK5 ,s 63.K85.QJ9.QT942 ,400,6,2,2,3,18,2,3,3,5,8,3N,Pass,no,no,no,no,400,0
218582, n AJT9875.K2.K.Q52 ,s 43.A986.JT75.AT7 ,420,7,2,1,3,13,2,4,4,3,9,4♠,Pass,no,no,no,no,420,0
218583, n KT965.K754.K6.QJ ,s 83.AJ83.Q982.K97 ,100,5,4,2,2,12,2,4,4,3,10,2♥,Pass,no,no,no,no,110,0
218584, n QJT95.Q.AK84.AT7 ,s A.A98732.QT7.832 ,400,5,1,4,3,16,1,6,3,3,10,3N,Pass,no,no,no,no,400,0
218585, n AK953..AT63.AK74 ,s Q2.J654.KQ4.Q953 ,1440,5,0,4,4,18,2,4,3,4,10,4♥,7♣,Pass,no,no,no,1440,0
218586, n AK986.QT7.A5.T54 ,s 32.J432.J43.AKJ7 ,140,5,3,2,3,13,2,4,3,4,10,2♥,Pass,no,no,no,no,140,0
218587, n AK852.QJ2.J4.KJ8 ,s T9.AT976.Q92.A96 ,460,5,3,2,3,15,2,5,3,3,10,3N,Pass,no,no,no,no,460,0
218588, n AQ752.5.KJ63.K97 ,s T6.KT64.AQ9854.J ,-100,5,1,4,3,13,2,4,6,1,10,Pass,no,no,no,no,no,120,6
218589, n AKJT865.8.K82.Q9 ,s Q4.AT53.QT97.K63 ,450,7,1,3,2,13,2,4,4,3,11,4♠,Pass,no,no,no,no,450,0
218590, n AQ864.Q863.T.AT9 ,s 53.KJ974.Q5.KJ83 ,450,5,4,1,3,12,2,5,2,4,10,4♥,Pass,no,no,no,no,450,0
218591, n AJ87653.2.8.AKT9 ,s 42.A.AJ763.J5432 ,980,7,1,1,4,12,2,1,5,5,10,4♠,6♠,Pass,no,no,no,980,0
218592, n AK532.82.KJ.J952 ,s Q4.AJT4.T98432.K ,110,5,2,2,4,12,2,4,6,1,10,2♦,Pass,no,no,no,no,110,0
218593, n AQ984.QT76.A73.5 ,s 32.K84.QJ985.AJ4 ,110,5,4,3,1,12,2,3,5,3,11,2♠,Pass,no,no,no,no,110,0
218594, n QT765.A.A963.Q53 ,s K2.T964.T.AKT864 ,420,5,1,4,3,12,2,4,1,6,10,4♠,Pass,no,no,no,no,420,0
218595, n AJ942.T7.AQT73.K ,s Q5.KJ3.J952.QT64 ,100,5,2,5,1,14,2,3,4,4,9,2♠,Pass,no,no,no,no,110,0
218596, n AT874.KQ.A8.KQ76 ,s K.A9643.K754.T54 ,460,5,2,2,4,18,1,5,4,3,10,3N,Pass,no,no,no,no,460,0
218597, n Q9653.J3.A94.KQ9 ,s 4.K76.J62.AJ6532 ,-100,5,2,3,3,12,1,3,3,6,9,Pass,no,no,no,no,no,120,6
218598, n AKT8762.A3.2.Q93 ,s 9.KT7542.AJ96.J6 ,420,7,2,1,3,13,1,6,4,2,9,4♠,Pass,no,no,no,no,420,0
218599, n KQT95.AJ93..QT75 ,s 6.KT842.A6.K8432 ,450,5,4,0,4,12,1,5,2,5,10,4♥,Pass,no,no,no,no,450,0
218600, n AKQJ3.Q86.AK9.T3 ,s 8.AT9743.Q54.K97 ,450,5,3,3,2,19,1,6,3,3,9,4♥,Pass,no,no,no,no,420,-1
218601, n Q9852.A9.K.KQJ95 ,s KJ.J62.AJ2.86432 ,140,5,2,1,5,15,2,3,3,5,10,2♣,Pass,no,no,no,no,130,0
218602, n KJT98.Q.K32.KQ86 ,s Q4.AT87.Q9765.J9 ,420,5,1,3,4,14,2,4,5,2,9,3N,Pass,no,no,no,no,400,-1
218603, n AQ954.QT.A9.A954 ,s JT.J98753.KJ8.Q8 ,420,5,2,2,4,16,2,6,3,2,8,4♥,Pass,no,no,no,no,420,0
218604, n AJT74.64.A9653.A ,s Q8.A3.Q8742.QJ97 ,1510,5,2,5,1,13,2,2,5,4,11,4N,7♠,Pass,no,no,no,1510,0
218605, n K9754.6.AQ9873.K ,s A.QJT754.K542.T5 ,400,5,1,6,1,12,1,6,4,2,10,2♥,5♦,Pass,no,no,no,400,0
218606, n AQJT83.82.Q5.A72 ,s K6.JT96.AT82.T64 ,-100,6,2,2,3,13,2,4,4,3,8,Pass,no,no,no,no,no,120,6
218607, n AQT76.T4.K6.AKQ7 ,s 3.KQ73.QJT84.JT2 ,400,5,2,2,4,18,1,4,5,3,9,3N,Pass,no,no,no,no,400,0
218608, n J86432.A.AKJ5.J4 ,s 5.T3.T932.AKQ972 ,920,6,1,4,2,14,1,2,4,6,9,3♥,6♦,Pass,no,no,no,920,0
218609, n AJ742.AK2.432.AT ,s 83.Q9653.KQJ75.8 ,450,5,3,3,2,16,2,5,5,1,8,4♥,Pass,no,no,no,no,450,0
218610, n J97432.KQJ2.A3.Q ,s .AT93.KQT.T96542 ,420,6,4,2,1,13,0,4,3,6,9,4♥,Pass,no,no,no,no,420,0
218611, n K8643.K.KQJ9.963 ,s T5.A532.532.AQJ4 ,400,5,1,4,3,12,2,4,3,4,11,3N,Pass,no,no,no,no,400,0
218612, n AK9763.AT.T2.JT7 ,s QJ.J52.QJ853.A32 ,-100,6,2,2,3,12,2,3,5,3,11,2♠,Pass,no,no,no,no,110,5
218613, n KJT82.AK763..K53 ,s Q3.T92.J87.AJ862 ,450,5,5,0,3,14,2,3,3,5,8,4♥,Pass,no,no,no,no,450,0
218614, n AQ853.K643..QJT2 ,s J7.7.KQJT54.A876 ,140,5,4,0,4,12,2,1,6,4,11,2♣,Pass,no,no,no,no,130,0
218615, n AKQ853.Q98.Q4.J6 ,s 7.J3.J9832.AKQ32 ,400,6,3,2,2,14,1,2,5,5,11,3N,Pass,no,no,no,no,400,0
218616, n AKQ743.3.Q7.K863 ,s 6.AT87542.32.A72 ,140,6,1,2,4,14,1,7,2,3,8,2♠,Pass,no,no,no,no,140,0
218617, n KQ965.AK93.96.74 ,s A.QJ87654.5.J983 ,-300,5,4,2,2,12,1,7,1,4,8,4♥,Pass,no,no,no,no,420,12
218618, n KT987.A952.A4.Q7 ,s J2.KT83..AKT8532 ,800,5,4,2,2,13,2,4,0,7,11,3♥,6♣,Pass,no,no,no,920,3
218619, n KQ9643.A3.98.A62 ,s 75.K52.AJ53.Q873 ,140,6,2,2,3,13,2,3,4,4,10,3♠,Pass,no,no,no,no,140,0
218620, n AKT432.K832.84.K ,s 8.QJ95.KJ93.QT53 ,420,6,4,2,1,13,1,4,4,4,9,4♥,Pass,no,no,no,no,420,0
218621, n AKQJ7.743.J32.A9 ,s 54.K65.KQT6.T865 ,110,5,3,3,2,15,2,3,4,4,8,2♠,Pass,no,no,no,no,110,0
218622, n AKQJT54.Q.32.J82 ,s 87.J97654.K54.AK ,300,7,1,2,3,13,2,6,3,2,11,3N,Pass,no,no,no,no,400,3
218623, n KQJ943.KQT.7.Q82 ,s .AJ9.QT42.AT7653 ,420,6,3,1,3,13,0,3,4,6,11,4♠,Pass,no,no,no,no,420,0
218624, n QJT94.J62.Q.AKJ8 ,s A2.A54.T9854.943 ,80,5,3,1,4,14,2,3,5,3,8,Pass,no,no,no,no,no,-50,-4
218625, n KQ9864.853.A7.AK ,s JT.KQT2.JT953.J3 ,100,6,3,2,2,16,2,4,5,2,8,Pass,no,no,no,no,no,120,1
218626, n A9753.T763.AJ9.K ,s T.KJ5.854.AT6532 ,90,5,4,3,1,12,1,3,3,6,8,Pass,no,no,no,no,no,90,0
218627, n AQJT973.K4.A.987 ,s K8.T93.KJ3.QT632 ,-100,7,2,1,3,14,2,3,3,5,9,Pass,no,no,no,no,no,120,6
218628, n KQT93.64.AKQ.Q84 ,s 72.A82.J653.A765 ,120,5,2,3,3,16,2,3,4,4,9,Pass,no,no,no,no,no,120,0
218629, n KJ654.T9.AQ.AJ32 ,s .A762.KJ985.T985 ,400,5,2,2,4,15,0,4,5,4,8,5♣,Pass,no,no,no,no,400,0
218630, n AJ874.5.A6.QJ864 ,s T.AJT9864.QJ5.KT ,140,5,1,2,5,12,1,7,3,2,11,2♠,Pass,no,no,no,no,140,0
218631, n Q7543.KJ4.KQ9.A6 ,s A6.A8632.J764.42 ,-100,5,3,3,2,15,2,5,4,2,9,Pass,no,no,no,no,no,90,5
218632, n AKQJT5.KQ72.8.J3 ,s 63.A96.AJT7653.9 ,450,6,4,1,2,16,2,3,7,1,9,4♠,Pass,no,no,no,no,450,0
218633, n QJ8763.64.AKJ.AJ ,s K.QT97.986.KQ632 ,400,6,2,3,2,16,1,4,3,5,10,3N,Pass,no,no,no,no,400,0
218634, n QT7532.AJ4.QJ9.A ,s K.Q876532.KT3.74 ,420,6,3,3,1,14,1,7,3,2,8,4♥,Pass,no,no,no,no,420,0
218635, n AKJT9.AT42.Q93.T ,s 5.J53.AJT64.Q954 ,400,5,4,3,1,14,1,3,5,4,8,3N,Pass,no,no,no,no,400,0
218636, n A9763.A8..KQJ632 ,s Q4.KQ9742.KJ876. ,420,5,2,0,6,14,2,6,5,0,11,4♥,Pass,no,no,no,no,420,0
218637, n AKJ43.752.K.J765 ,s 72.Q.J6543.AQ832 ,300,5,3,1,4,12,2,1,5,5,9,5♣,Pass,no,no,no,no,400,3
218638, n A7643.8.A3.AKQJ3 ,s 95.KQJ3.QJ8652.7 ,400,5,1,2,5,18,2,4,6,1,9,3N,Pass,no,no,no,no,400,0
218639, n KJT74.AQ.A5.AJ73 ,s A3.KJT865.T2.642 ,1520,5,2,2,4,19,2,6,2,3,8,4♠,7♥,Pass,no,no,no,1510,0
218640, n KJT42.AQJ62.32.A ,s Q9.T9.QJ9.QJT764 ,120,5,5,2,1,15,2,2,3,6,8,Pass,no,no,no,no,no,120,0
218641, n A9543.AKT.6.KQT5 ,s K.9532.A754.A743 ,920,5,3,1,4,16,1,4,4,4,11,3♥,6♣,Pass,no,no,no,920,0
218642, n KQJT4.KQJT53.3.7 ,s A6.A6.T54.JT8652 ,450,5,6,1,1,12,2,2,3,6,9,4♠,Pass,no,no,no,no,450,0
218643, n AK763.K2.AQJ94.5 ,s Q5.854.KT.AJT974 ,430,5,2,5,1,17,2,3,2,6,10,4♠,Pass,no,no,no,no,420,0
218644, n AQJT6.752.J3.AK6 ,s K7.QJ984.K98.Q95 ,420,5,3,2,3,15,2,5,3,3,11,4♥,Pass,no,no,no,no,420,0
218645, n KQ983.T.KJT3.K63 ,s 65.AQ5.8542.AJ87 ,430,5,1,4,3,12,2,3,4,4,11,3N,Pass,no,no,no,no,430,0
218646, n AJ864.QT9.5.AQJ5 ,s T.J832.KQ642.KT7 ,120,5,3,1,4,14,1,4,5,3,9,Pass,no,no,no,no,no,120,0
218647, n KJ862.K5.T95.AJ4 ,s 3.J842.KQ873.Q96 ,-110,5,2,3,3,12,1,4,5,3,8,Pass,no,no,no,no,no,-50,2
218648, n AKJ84.KQJ..AT752 ,s QT.643.AQT8.K843 ,990,5,3,0,5,18,2,3,4,4,11,3N,6♠,Pass,no,no,no,980,0
218649, n AKT62.94.AK7.Q63 ,s 95.Q2.Q9643.AT72 ,140,5,2,3,3,16,2,2,5,4,8,2♦,Pass,no,no,no,no,130,0
218650, n AT653.KQT43.AK.3 ,s J.J862.Q742.AKT8 ,980,5,5,2,1,16,1,4,4,4,11,4♥,6♥,Pass,no,no,no,980,0
218651, n AQ943.Q9.A854.96 ,s 86.T4.QT93.AKJ74 ,-420,5,2,4,2,12,2,2,4,5,10,Pass,no,no,no,no,no,-50,9
218652, n AJ983.QJT.K.AK42 ,s 52.K9742.AJ732.6 ,420,5,3,1,4,18,2,5,5,1,8,4♥,Pass,no,no,no,no,420,0
218653, n KQ963.AQJ.AKQ2.7 ,s A2.6.853.AQ98532 ,980,5,3,4,1,21,2,1,3,7,10,4♠,6♠,Pass,no,no,no,980,0
218654, n KT8762.T.AJ98.AK ,s Q3.A754.Q53.Q432 ,450,6,1,4,2,15,2,4,3,4,10,4♠,Pass,no,no,no,no,450,0
218655, n AK952.J6.Q.KJ742 ,s 8.T872.AK43.QT65 ,130,5,2,1,5,14,1,4,4,4,9,Pass,no,no,no,no,no,120,0
218656, n AK982.9876.K.K93 ,s 7.KQJ5.954.A8742 ,420,5,4,1,3,13,1,4,3,5,10,4♥,Pass,no,no,no,no,420,0
218657, n KQ754.98.4.AK965 ,s 93.KQT75.KQ.JT84 ,130,5,2,1,5,12,2,5,2,4,11,2♣,Pass,no,no,no,no,130,0
218658, n AK943.95.K74.QJ3 ,s J.JT32.QJT6.A865 ,120,5,2,3,3,13,1,4,4,4,9,Pass,no,no,no,no,no,120,0
218659, n AJ764.762.AKQ6.7 ,s Q.KJ83.J984.KJ98 ,400,5,3,4,1,14,1,4,4,4,11,3N,Pass,no,no,no,no,400,0
218660, n AJT432.AQ7..QJ86 ,s K5.94.AJ9642.K53 ,450,6,3,0,4,14,2,2,6,3,11,4♠,Pass,no,no,no,no,450,0
218661, n AQJ62.AJ852.8.Q6 ,s 84.KT97.QT74.K92 ,450,5,5,1,2,14,2,4,4,3,8,4♠,Pass,no,no,no,no,450,0
218662, n K9732.Q.8.AQJ853 ,s .J7.AKQT9532.976 ,100,5,1,1,6,12,0,2,8,3,10,5♣,Pass,no,no,no,no,400,7
218663, n AKT52.764.62.AJ6 ,s Q4.Q8.KQ874.Q843 ,100,5,3,2,3,12,2,2,5,4,11,2♣,Pass,no,no,no,no,90,0
218664, n AQJT98.A32.87.K5 ,s K3.85.Q653.A9742 ,400,6,3,2,2,14,2,2,4,5,9,3N,Pass,no,no,no,no,400,0
218665, n QT753.A86.QJ43.A ,s J2.KJT72.AT95.J6 ,100,5,3,4,1,13,2,5,4,2,10,4♥,Pass,no,no,no,no,420,8
218666, n A9632.AQ94.KQJT. ,s 85.K732.A732.A83 ,450,5,4,4,0,16,2,4,4,3,11,4♥,Pass,no,no,no,no,450,0
